BHK,Rent,Size,Area Type,City,Furnishing Status,Tenant Preferred,Bathroom,floor_number,total_floors
2,10000,55,2,2,2,1,1,3,4
2,10000,50,2,2,2,1,1,1,2
4,100000,400,1,2,2,1,4,0,4
2,25000,680,1,2,0,0,1,2,4
2,22999,756,1,2,1,0,2,2,4
2,6000,500,2,2,2,1,1,2,3
2,40000,900,1,2,0,1,2,0,3
1,13000,40,1,2,0,1,1,3,3
1,14000,100,2,2,0,1,1,3,3
2,20000,950,1,2,1,1,2,2,3
1,5500,200,1,2,0,0,1,1,4
2,32000,900,1,2,0,1,2,0,4
2,8000,750,2,2,1,1,1,1,4
3,25000,1400,1,2,2,2,3,3,4
2,28000,100,1,2,1,1,2,2,4
2,22000,100,2,2,1,1,2,1,2
1,21000,100,2,2,1,1,1,0,1
2,30000,1000,2,2,1,1,2,2,4
1,12000,400,1,2,2,1,1,2,4
1,15000,70,2,2,2,1,1,2,3
1,18000,450,1,2,0,1,1,0,1
2,18000,900,1,2,2,1,1,3,4
1,10000,42,2,2,1,1,1,0,3
1,16000,400,1,2,0,1,1,2,4
2,20000,900,1,2,1,0,2,3,3
4,28000,1500,1,2,1,1,2,2,4
1,7000,70,2,2,1,1,1,1,4
2,30000,450,1,2,0,1,1,0,1
2,15000,900,1,2,1,1,1,0,4
1,8000,500,1,2,2,1,1,1,5
1,9000,400,1,2,2,1,2,2,3
3,33500,150,1,2,1,0,2,2,4
1,9500,450,1,2,2,1,1,1,3
2,10000,540,2,2,2,1,1,1,4
1,20000,400,1,2,0,1,1,3,4
1,10000,450,1,2,2,1,1,2,4
1,15000,700,2,2,2,1,1,4,5
3,55000,1450,1,2,0,0,2,0,4
2,20000,1000,1,2,1,0,2,2,4
2,16000,550,1,2,1,0,2,1,4
2,23000,900,1,2,0,1,2,2,3
2,25000,1100,2,2,2,1,2,0,3
1,9000,600,1,2,1,0,1,1,4
1,11000,450,2,2,1,0,1,3,4
2,11500,550,1,2,2,1,1,2,4
3,16000,1000,2,2,2,1,2,1,4
3,23000,1250,1,2,2,0,2,2,4
4,30000,1950,1,2,1,1,4,2,4
1,3500,25,2,2,2,1,1,3,4
2,12100,700,1,2,2,0,1,3,4
2,19000,1800,1,2,2,0,1,1,2
2,40000,1000,2,2,0,1,2,3,3
2,8000,200,2,2,2,1,1,2,3
3,42000,1700,1,2,1,0,3,2,4
3,13000,70,2,2,1,1,2,0,4
3,44000,1700,1,2,1,0,3,3,4
1,11000,450,1,2,1,0,1,1,4
3,40000,1350,1,2,1,0,3,2,3
2,13000,650,1,2,2,1,2,2,4
2,17500,650,1,2,1,1,2,2,4
3,14500,1250,1,2,2,1,3,1,4
3,24000,1250,1,2,2,0,2,2,4
3,30000,1000,1,2,2,1,2,3,4
1,10000,500,2,2,1,1,1,2,3
1,10000,500,1,2,1,1,1,3,4
3,90000,1550,1,2,1,0,3,2,4
2,32000,1150,2,2,2,0,2,1,4
3,80000,2000,1,2,2,1,3,3,4
1,5500,30,1,2,0,1,1,2,3
1,6000,50,1,2,1,0,1,3,4
3,30000,1205,2,2,0,1,2,2,4
3,42000,1450,1,2,1,0,2,2,4
1,5500,200,2,2,2,1,1,2,4
2,7000,350,2,2,1,1,2,2,4
2,10000,700,2,2,2,0,1,0,1
1,17000,400,1,2,0,1,1,3,4
1,18000,700,2,2,1,1,1,1,5
2,14000,1000,1,2,1,0,2,1,4
1,17000,450,1,2,0,1,1,1,4
3,27000,1200,2,2,1,2,2,10,10
3,25000,1200,1,2,1,0,2,2,4
2,23000,900,2,2,1,1,2,3,4
2,24500,84,1,2,0,0,2,1,4
1,10000,200,1,2,2,1,1,1,2
2,35000,1300,2,2,2,0,2,2,3
2,27000,1300,1,2,0,1,2,0,2
1,7000,200,1,2,2,0,1,1,4
1,5000,300,1,2,1,1,1,0,4
2,5000,550,1,2,2,1,1,3,4
2,12000,950,2,2,1,0,1,2,2
2,30000,750,1,2,0,1,2,2,4
2,25000,950,1,2,1,1,2,0,4
1,6000,350,1,2,1,1,1,1,4
3,45000,2000,2,2,2,1,3,3,4
3,40000,180,1,2,2,0,3,0,4
2,8500,60,2,2,1,1,1,2,5
2,16500,950,1,2,2,0,1,2,4
3,100000,1400,1,2,1,1,3,1,4
3,52000,200,1,2,2,1,2,2,3
1,12500,450,1,2,0,1,1,2,3
2,14000,600,2,2,2,1,2,3,4
1,15000,350,2,2,2,1,1,1,3
1,5000,300,1,2,0,0,1,1,3
2,40000,95,1,2,1,1,2,3,3
1,17000,550,2,2,0,1,1,3,3
3,15000,900,2,2,0,1,3,1,3
1,6000,25,2,2,1,1,1,4,6
3,85000,325,1,2,2,0,3,1,3
2,18000,80,2,2,1,1,2,2,4
2,7500,77,2,2,2,1,1,3,4
2,10000,60,2,2,1,1,1,3,4
1,9000,100,2,2,0,1,1,1,1
3,24000,1300,2,2,1,1,2,3,4
2,12000,500,1,2,1,1,2,1,4
2,10500,500,1,2,1,1,2,2,3
2,31000,1200,2,2,1,1,2,3,4
1,9000,250,2,2,1,1,1,0,3
2,9000,700,2,2,1,1,1,4,5
3,27000,1050,1,2,2,2,2,0,4
2,12500,500,1,2,1,1,2,2,4
2,15000,1100,2,1,1,0,2,1,2
2,6500,1000,2,1,1,1,2,0,1
3,90000,2400,1,1,1,1,3,1,3
1,15000,650,1,1,1,1,1,0,2
2,15000,1000,1,1,1,0,2,17,31
2,7600,700,2,1,2,1,2,1,3
3,29000,1200,1,1,1,0,3,1,3
3,20000,1710,2,1,1,1,3,15,29
2,12000,600,2,1,0,1,2,1,3
2,10500,1080,2,1,2,1,2,1,2
2,29000,1300,2,1,1,1,2,0,2
2,26000,1027,2,1,1,0,2,15,19
3,25000,1350,2,1,0,2,3,0,2
2,10000,950,2,1,2,2,2,1,2
2,14000,1300,2,1,2,1,2,1,2
2,6000,600,2,1,2,1,1,1,3
3,40000,1428,2,1,2,0,2,0,2
2,23000,920,1,1,1,1,2,2,2
2,10000,600,1,1,1,1,2,0,2
2,10000,810,1,1,2,0,1,0,1
2,15000,1200,2,1,1,1,2,0,2
1,11000,550,2,1,1,1,1,3,4
2,20000,600,2,1,2,2,1,1,2
2,15000,850,2,1,0,1,1,0,2
4,22000,2117,1,1,1,1,4,20,20
2,6000,900,2,1,2,0,2,1,1
2,20000,1000,2,1,1,1,2,0,1
1,6500,500,2,1,2,1,1,2,3
2,12000,800,2,1,1,1,1,1,3
2,27000,1550,2,1,1,1,3,2,3
2,15000,1500,2,1,2,1,2,0,1
3,20000,1700,1,1,0,1,6,0,1
2,22000,700,2,1,1,1,2,3,4
1,7000,400,2,1,2,1,1,1,3
2,7000,450,2,1,1,1,1,1,2
1,6500,500,2,1,0,1,1,1,3
2,9000,770,2,1,1,1,2,1,2
1,4500,150,2,1,1,1,1,0,2
2,12000,850,2,1,2,2,2,0,2
2,18000,1100,1,1,1,0,2,0,3
2,8000,650,1,1,2,1,1,0,1
1,5000,550,2,1,2,1,1,1,1
2,14000,1000,2,1,2,1,2,1,3
1,6500,250,2,1,1,1,1,0,5
2,10000,790,1,1,1,1,2,2,2
2,13000,600,2,1,1,1,2,1,3
2,11200,700,2,1,2,1,2,1,2
1,8900,550,1,1,2,1,1,0,1
1,12000,500,2,1,2,1,1,0,2
3,45000,1800,1,1,2,0,3,2,4
3,35000,1550,1,1,1,0,2,3,4
3,34999,1462,1,1,1,2,3,3,4
2,11000,970,1,1,1,0,2,0,2
2,15000,700,2,1,2,1,1,1,2
2,15000,674,1,1,2,0,2,0,3
2,10000,750,1,1,2,2,2,0,1
2,12000,1000,2,1,1,1,2,0,2
2,10000,1030,1,1,1,1,2,1,2
3,35000,1540,1,1,0,0,2,3,4
3,40000,1800,1,1,2,0,3,3,5
2,24000,1100,2,1,2,1,2,2,2
2,12000,985,2,1,2,1,2,3,17
2,30000,1200,1,1,1,1,2,3,3
2,10000,1200,2,1,2,1,2,1,1
2,15000,900,2,1,2,1,2,1,3
2,33000,800,1,1,2,1,2,1,4
2,9000,800,2,1,1,1,2,1,3
3,30000,1500,2,1,1,1,3,3,4
2,13000,680,2,1,2,1,2,1,1
2,15000,800,2,1,1,1,2,1,2
2,12000,875,2,1,1,0,2,2,2
2,20000,880,1,1,1,2,2,1,2
3,36000,1500,2,1,1,1,3,2,3
2,10000,950,2,1,2,1,2,1,1
2,16000,850,2,1,1,1,2,0,2
1,6000,700,2,1,1,1,1,1,2
3,22000,2000,2,1,1,2,2,0,1
1,6000,450,2,1,2,1,1,0,4
1,6500,400,2,1,2,1,1,2,2
1,3000,350,2,1,2,1,1,1,2
3,27000,1650,1,1,1,2,3,2,2
2,8000,800,2,1,2,1,1,0,2
2,12500,600,2,1,2,1,1,1,2
2,11000,800,2,1,2,1,1,1,2
3,40000,1600,2,1,1,1,3,1,2
2,15000,700,1,1,2,0,2,1,2
2,8000,800,2,1,1,1,2,1,2
3,34000,2120,2,1,0,1,3,9,18
1,7500,560,2,1,2,1,1,2,4
1,14000,420,1,1,2,0,1,1,1
2,15000,1000,0,1,0,1,2,1,2
3,21000,1330,2,1,1,1,3,1,2
3,12000,930,2,1,1,2,2,2,8
3,75000,1900,1,1,1,2,3,3,3
2,15000,1200,2,1,0,1,2,1,3
1,6000,350,2,1,2,1,1,0,2
3,20500,1000,2,1,1,1,1,0,3
2,13500,1210,2,1,1,1,2,14,29
2,10000,750,1,1,2,1,2,0,1
3,15000,1150,1,1,1,1,3,1,2
2,11000,800,1,1,2,2,2,1,1
2,12000,930,1,1,0,2,2,1,4
2,15000,2800,1,1,2,2,2,-1,1
2,20000,800,1,1,1,2,2,13,17
2,24000,850,2,1,2,1,2,0,3
2,16000,650,2,1,1,1,2,2,3
2,10000,770,2,1,2,2,1,1,2
3,30000,1800,1,1,1,0,3,1,2
3,26000,1100,1,1,1,1,2,4,4
2,10000,950,2,1,1,1,2,2,3
3,15000,1250,2,1,1,1,2,2,3
1,9000,400,2,1,2,1,1,0,3
2,9000,575,1,1,1,1,2,1,2
2,15000,1234,2,1,1,1,2,1,14
2,12000,870,1,1,1,1,2,2,2
2,20000,1162,2,1,1,1,2,2,4
3,15000,2200,2,1,2,0,3,1,2
1,8000,500,2,1,2,1,1,1,1
3,13000,900,2,1,2,1,1,1,4
1,6800,600,2,1,2,1,1,1,3
2,9000,600,2,1,0,1,1,1,3
3,14000,1600,1,1,0,1,3,0,2
4,55000,2400,1,1,2,1,4,1,3
3,50000,1600,1,1,1,0,3,2,3
1,8000,400,1,1,2,1,1,-1,1
2,16000,1000,2,1,1,1,2,1,3
2,15000,600,1,1,2,0,2,8,18
2,15000,750,1,1,2,0,2,1,2
2,15000,700,2,1,1,1,2,1,2
4,75000,2200,2,1,1,2,5,2,3
1,9000,500,2,1,1,1,1,0,3
1,6500,700,2,1,2,1,1,2,3
3,17000,1480,2,1,0,1,2,3,4
3,49000,1700,1,1,0,0,3,7,15
2,15000,830,2,1,1,1,2,0,2
3,25000,1425,1,1,1,1,2,2,14
3,40000,1550,1,1,2,0,3,1,3
1,8000,200,2,1,1,1,1,0,2
2,17500,1200,1,1,1,1,2,2,2
3,11000,800,2,1,1,1,2,0,3
3,8500,1261,1,1,1,1,3,3,4
2,11000,425,1,1,1,1,2,0,2
2,12500,940,2,1,2,1,2,10,19
3,90000,2300,1,1,1,0,3,2,4
2,14000,700,2,1,2,1,2,2,2
2,25000,1145,2,1,1,0,2,4,4
2,18000,750,2,1,1,1,2,1,3
3,17000,1250,2,1,1,1,3,1,3
2,8500,900,2,1,2,1,2,0,2
3,15000,800,1,1,1,0,2,1,4
2,22000,800,2,1,1,1,2,4,4
2,15000,900,2,1,1,1,2,0,1
2,10000,600,2,1,2,1,1,1,1
1,5000,250,2,1,2,1,1,0,3
2,10000,910,2,1,1,1,2,0,1
3,15000,1350,2,1,2,1,3,1,2
3,34500,450,1,1,1,0,3,0,3
1,8000,600,2,1,2,1,1,2,3
2,22000,800,1,1,2,2,2,0,1
2,13000,850,1,1,2,2,2,0,1
2,6500,1000,2,1,1,1,2,0,2
2,18000,900,1,1,1,0,2,1,1
3,30000,2400,2,1,0,1,3,0,3
1,8500,400,1,1,2,1,1,0,1
4,20000,1900,1,1,1,2,4,5,20
2,12000,900,2,1,1,1,2,1,2
2,18000,805,2,1,1,1,2,1,3
2,19000,1200,2,1,2,1,2,1,4
2,12000,800,2,1,0,1,2,2,3
3,16000,1158,1,1,1,1,2,2,4
1,5700,400,2,1,2,1,1,0,3
1,15000,450,2,1,2,1,1,2,3
2,11000,960,2,1,1,2,2,1,3
3,17000,1400,2,1,1,1,2,10,15
2,18000,970,2,1,0,1,2,0,3
2,9500,1000,2,1,2,1,2,1,2
2,12000,900,1,1,1,1,2,1,2
2,8000,800,2,1,1,1,2,4,4
2,12000,1100,1,1,1,2,1,0,1
2,16000,800,2,1,2,1,2,1,3
2,8000,800,2,1,2,1,1,1,3
2,10000,898,2,1,1,2,2,7,14
2,15000,800,1,1,1,1,2,0,2
2,7500,600,2,1,2,1,1,1,2
3,30000,2000,1,1,0,1,3,1,1
2,16000,870,2,1,2,1,2,3,3
2,14000,1100,1,1,1,2,2,17,20
2,10000,650,1,1,2,1,2,1,2
3,25000,1100,1,1,2,0,2,5,18
2,11500,1250,1,1,1,1,2,0,2
2,11000,1145,2,1,2,1,2,1,3
2,10000,780,2,1,1,1,2,2,3
1,7000,680,2,1,2,1,1,1,3
2,18000,860,2,1,1,1,2,2,3
1,7500,600,2,1,2,1,1,1,2
2,7500,750,1,1,1,1,1,0,2
2,12000,800,2,1,2,1,2,2,2
2,12000,570,1,1,2,1,2,0,2
2,40000,1150,2,1,0,1,2,2,4
1,5000,350,2,1,2,1,1,0,1
2,20000,894,2,1,1,1,2,4,4
1,6500,600,2,1,1,1,1,0,2
3,12000,900,2,1,1,1,2,0,2
1,12000,550,2,1,2,1,1,0,3
2,14000,717,2,1,1,1,2,1,3
2,13000,660,1,1,1,2,2,0,2
1,9000,700,1,1,1,2,1,1,2
1,10000,800,2,1,1,1,1,0,3
3,15000,1070,2,1,2,2,2,1,3
2,15000,1000,2,1,1,2,2,0,4
2,19000,1500,2,1,1,1,2,0,1
2,15000,900,2,1,2,1,2,1,2
2,16000,1700,2,1,2,1,2,1,2
2,12000,900,2,1,1,1,2,0,3
2,11000,805,2,1,2,1,2,0,3
2,8000,750,2,1,2,1,2,0,1
2,10000,1000,2,1,0,1,2,2,2
3,70000,1500,1,1,0,1,3,1,4
3,45000,3200,2,1,2,1,3,0,2
3,60000,1700,1,1,1,1,3,7,11
2,12000,1000,2,1,1,1,2,2,2
3,80000,2036,2,1,1,0,3,6,11
2,23999,610,1,1,0,1,1,4,4
2,23000,1100,2,1,0,1,2,2,3
2,16000,900,1,1,1,0,2,2,2
2,14000,840,2,1,1,1,2,0,3
3,13000,965,2,1,1,1,2,0,2
2,14000,800,2,1,2,1,2,2,4
1,7000,700,2,1,2,1,2,1,2
1,3500,600,2,1,2,0,1,0,1
1,12000,650,1,1,1,2,2,1,3
1,8000,320,2,1,2,1,1,2,3
2,25000,700,2,1,1,1,1,0,3
2,12000,850,2,1,2,1,2,1,3
1,7000,550,2,1,2,1,1,1,2
3,20000,1400,1,1,1,2,3,12,13
2,18000,1300,2,1,2,1,2,3,3
2,15000,1125,2,1,1,1,2,24,31
2,11000,780,1,1,1,2,2,1,14
3,65000,2200,1,1,2,0,3,2,4
3,75000,2500,1,1,2,1,3,0,1
1,15000,1300,2,1,0,0,2,0,2
2,12000,619,1,1,0,1,1,1,8
2,8500,700,1,1,1,1,1,0,2
3,38000,2100,2,1,1,1,3,2,2
3,30000,2000,2,1,2,1,3,1,3
1,9000,700,2,1,1,1,1,0,2
3,25000,2000,2,1,1,1,3,1,3
2,9000,600,1,1,2,1,2,2,2
1,8500,550,1,1,2,0,2,0,1
1,7000,300,2,1,2,1,1,0,1
2,25000,800,1,1,1,0,2,2,3
2,8500,850,2,1,2,1,2,3,4
1,6500,450,1,1,1,1,1,2,3
1,7000,500,2,1,2,1,1,0,2
1,4500,115,2,1,2,0,1,0,3
2,22000,800,1,1,2,1,2,0,1
2,10000,600,2,1,1,2,1,1,2
2,16000,800,2,1,2,1,2,2,2
3,85000,1725,2,1,0,1,2,10,14
2,15000,1330,1,1,0,1,2,1,2
3,25000,2064,2,1,1,2,4,11,19
1,9000,700,2,1,1,1,1,0,2
2,20000,900,2,1,1,1,2,0,3
2,15000,1066,2,1,2,2,2,1,4
2,9000,700,1,1,1,0,2,1,4
2,14000,900,2,1,0,1,2,2,3
2,15000,700,2,1,1,1,2,2,4
3,14000,950,1,1,1,1,2,3,7
2,8000,850,2,1,2,1,2,1,2
2,13500,600,1,1,0,1,2,4,7
2,12000,750,2,1,1,0,2,0,3
2,7500,850,2,1,2,1,2,0,2
3,20000,1650,1,1,1,0,3,1,1
2,11000,960,2,1,2,2,2,1,2
2,11000,1200,1,1,2,0,2,1,1
2,17500,650,1,1,0,1,2,2,2
2,8000,800,1,1,2,1,2,-1,1
3,25000,1350,2,1,1,1,3,1,2
2,12000,560,1,1,1,2,2,0,1
1,5250,250,2,1,2,1,1,2,3
2,25000,685,2,1,2,0,2,0,2
2,14000,1021,2,1,1,1,2,4,5
3,24000,1200,1,1,2,1,3,2,2
3,35000,1557,2,1,1,1,3,1,5
2,8000,550,2,1,2,1,1,1,1
2,16000,800,2,1,1,1,2,1,3
3,28000,917,1,1,1,2,2,3,7
2,16000,960,2,1,1,1,2,2,4
2,13000,1000,2,1,2,1,2,0,3
2,35000,1000,2,1,0,0,2,1,3
1,11000,579,2,1,1,1,1,3,4
1,5000,800,1,1,2,1,1,1,1
2,23000,1100,1,1,2,0,2,1,2
2,11000,635,1,1,1,0,2,2,2
3,25000,1700,1,1,1,1,3,2,12
1,4500,600,2,1,2,1,1,0,3
4,100000,2500,1,1,2,1,4,16,18
3,47500,1920,2,1,1,2,3,6,15
2,7500,850,2,1,1,0,2,2,2
3,16500,1850,2,1,2,0,3,1,1
2,18000,1375,1,1,0,2,1,1,1
2,7000,700,2,1,2,1,2,0,2
1,8000,700,2,1,2,1,2,1,2
1,10000,675,2,1,2,1,1,2,2
3,7000,900,2,1,2,1,2,1,2
2,35000,1020,1,1,0,1,2,1,2
4,100000,3000,1,1,2,0,4,1,1
2,13000,800,1,1,1,0,1,0,1
2,10000,600,2,1,2,1,1,1,1
2,14000,890,2,1,2,2,2,2,2
3,46000,1700,2,1,1,1,3,15,18
4,65000,2000,1,1,1,0,3,3,4
2,9000,800,1,1,1,1,2,0,1
3,13500,1002,2,1,0,1,2,2,3
3,29000,1225,1,1,1,1,3,9,18
2,23999,610,1,1,0,1,1,2,4
3,26000,1200,2,1,1,2,3,0,3
2,8200,850,2,1,2,1,2,2,2
1,15000,500,2,1,1,2,1,1,2
2,10000,778,2,1,2,1,2,4,4
2,20000,850,1,1,2,0,2,5,17
2,15000,800,1,1,2,1,2,1,2
2,14000,1200,2,1,1,1,2,0,3
2,11000,750,2,1,2,1,2,1,1
1,6500,550,2,1,2,1,1,2,2
3,26000,1567,1,1,0,1,3,3,4
1,7500,650,2,1,1,1,1,0,1
2,14500,1150,1,1,2,0,2,1,1
2,12000,900,2,1,2,1,2,3,4
3,45000,1450,1,1,2,0,2,1,4
2,22000,850,2,1,1,1,2,2,3
1,7000,550,2,1,2,1,1,0,1
1,7000,600,1,1,2,1,1,0,1
2,45000,1200,2,1,0,1,2,2,3
4,20000,1450,2,1,1,1,4,3,4
2,14000,560,1,1,1,2,2,1,2
2,18000,1113,2,1,1,2,2,2,4
3,20000,1600,2,1,1,1,4,0,2
1,10000,550,1,1,2,1,1,0,2
2,25000,1200,1,1,2,1,2,3,4
2,18000,900,2,1,1,2,2,1,2
1,5000,800,2,1,2,2,1,1,2
2,12000,1200,2,1,1,1,2,1,5
2,13000,1000,2,1,1,1,2,1,2
2,30000,1100,2,1,1,1,2,0,4
2,9000,700,2,1,0,1,1,0,3
1,12000,650,2,1,2,1,1,1,2
3,30000,1500,1,1,1,2,2,0,1
3,20000,1175,1,1,0,0,2,3,4
2,12000,750,2,1,2,1,2,4,4
2,9500,1010,2,1,1,1,2,1,2
2,22000,1050,2,1,1,2,2,4,4
3,23000,1060,1,1,2,0,2,2,32
2,9500,900,2,1,2,1,2,1,2
2,13500,1000,2,1,1,2,2,4,10
1,12000,450,2,1,2,1,1,1,2
3,33000,1600,1,1,1,1,3,15,16
3,33000,1760,2,1,1,1,3,8,9
2,18999,618,1,1,1,1,2,4,11
3,18000,1220,2,1,1,1,2,6,10
1,8500,580,2,1,2,1,1,3,3
3,20000,1651,2,1,1,2,3,2,3
2,9000,705,1,1,1,1,2,1,3
1,7000,700,2,1,2,1,1,0,2
3,53000,1700,1,1,0,1,3,4,16
2,14000,901,2,1,2,1,2,2,2
2,21000,1100,2,1,0,1,2,2,16
3,16000,1120,2,1,1,1,2,1,4
2,26000,1300,1,1,1,0,2,1,3
3,20000,1350,2,1,0,0,3,0,1
2,25000,1340,2,1,1,2,2,7,16
1,10000,250,2,1,2,1,1,2,3
2,11500,700,1,1,1,1,2,1,1
2,15000,650,1,1,2,0,2,1,2
1,4200,490,2,1,1,1,1,3,3
2,9500,700,1,1,2,1,1,0,2
1,8000,580,2,1,2,1,2,1,2
2,16000,1400,1,1,1,0,3,2,2
2,12000,850,1,1,1,1,2,1,2
2,12000,850,1,1,1,1,2,1,2
2,12000,900,2,1,2,1,2,0,3
2,13000,780,2,1,0,1,2,1,2
3,15723,1246,2,1,1,1,2,7,18
1,6000,300,2,1,1,1,1,2,2
2,10000,900,2,1,2,1,2,1,2
1,3000,350,2,1,2,1,1,0,2
2,7500,900,2,1,2,1,2,2,3
2,18000,1099,2,1,1,2,2,2,2
3,16500,1530,1,1,1,1,3,9,13
3,35000,2000,2,1,1,1,3,2,2
3,15000,1095,2,1,0,1,2,2,2
2,7000,780,1,1,2,2,2,5,14
3,38000,1300,1,1,2,1,3,9,19
2,20000,900,2,1,1,1,2,2,3
1,7500,450,2,1,2,1,1,0,2
2,12500,400,2,1,2,1,2,1,4
3,16000,900,2,1,1,1,2,0,2
2,16000,935,1,1,2,0,2,2,2
1,8500,450,2,1,2,1,1,0,1
2,30000,1020,1,1,0,1,2,1,11
3,16000,1280,2,1,1,1,2,0,2
1,5700,450,1,1,1,2,1,0,1
2,18000,1120,2,1,1,1,2,2,4
2,15000,1000,2,1,1,1,2,1,3
2,7500,1000,2,1,1,1,2,2,3
2,9000,750,2,1,2,1,2,1,3
2,13000,1000,2,1,1,1,2,2,4
3,25000,1100,2,1,2,1,2,0,2
2,13000,650,2,1,1,1,2,0,3
3,20000,1500,1,1,1,1,3,1,3
1,18000,500,2,1,2,1,1,1,4
2,8000,700,2,1,2,1,1,1,2
1,16000,450,2,1,0,1,1,3,3
2,18000,700,1,1,2,0,2,1,2
2,19000,1250,2,1,1,2,2,1,2
2,7500,700,2,1,2,1,2,1,2
2,15000,650,2,1,1,1,2,2,3
2,19000,850,2,1,1,1,2,1,3
2,10000,750,1,1,2,0,2,1,2
3,45000,1780,2,1,1,1,3,1,5
2,20000,980,2,1,2,1,2,3,3
2,7500,700,2,1,2,1,2,1,2
2,14000,600,1,1,1,1,2,2,7
2,5000,800,2,1,2,1,2,0,2
2,20000,1500,2,1,1,1,2,0,1
3,15000,1402,1,1,1,1,3,2,4
3,75000,1500,1,1,1,1,3,2,4
3,30000,1300,2,1,0,1,3,19,19
3,30000,1484,1,1,1,1,3,9,12
1,12500,630,1,1,1,0,1,1,1
2,24000,1150,1,1,1,1,2,5,11
2,10000,800,1,1,2,2,2,1,2
2,12000,600,1,1,1,0,2,0,1
3,45000,2200,2,1,2,1,3,4,4
2,10500,950,2,1,1,1,2,1,2
2,6250,700,2,1,2,1,2,0,1
1,6000,450,2,1,1,1,1,2,4
1,7500,150,1,1,2,0,1,1,3
1,6300,360,2,1,2,1,1,0,1
1,7000,750,2,1,1,1,1,2,3
2,14000,1065,2,1,1,2,2,1,2
2,10000,650,2,1,2,1,2,1,2
2,30000,1140,1,1,1,1,2,2,16
3,16000,1525,1,1,1,2,3,6,29
3,22000,1450,1,1,0,1,3,8,10
2,14000,1200,1,1,1,0,2,0,3
2,18000,1100,2,1,1,1,2,0,3
2,10500,700,2,1,1,2,2,2,3
1,6000,600,1,1,2,2,1,1,2
3,20000,1200,1,1,2,1,2,1,2
3,90000,2100,1,1,2,0,3,2,4
2,13500,950,2,1,1,1,2,3,4
1,7000,800,1,1,1,1,1,2,2
2,12500,900,1,1,2,0,2,1,1
2,15000,805,2,1,1,1,2,0,2
2,14000,800,1,1,2,0,2,1,2
2,28000,2300,1,1,0,0,2,0,3
2,9500,1200,2,1,1,1,2,0,1
3,16000,1200,1,1,1,1,2,1,3
3,20000,1500,1,1,2,1,2,-1,1
1,21000,500,1,1,0,1,1,7,11
2,22000,1050,2,1,1,1,2,2,3
2,15000,650,1,1,2,0,2,1,3
1,5000,800,1,1,2,1,1,1,1
2,15000,1000,2,1,2,1,2,1,3
2,19000,900,2,1,1,1,2,2,3
3,37500,1475,2,1,1,1,3,1,4
1,8000,360,2,1,1,1,1,-1,1
3,45000,1600,1,1,2,1,3,4,4
1,5000,550,2,1,2,1,1,0,1
3,30000,1800,2,1,2,0,2,0,2
2,17000,1000,2,1,2,1,2,0,2
2,15000,700,2,1,0,1,2,0,2
1,3500,500,2,1,1,1,1,1,2
3,25000,1132,2,1,1,1,2,10,16
3,17000,1400,1,1,1,1,3,28,31
5,50000,3300,2,1,1,1,5,0,2
3,22000,1400,1,1,1,1,3,3,4
2,12000,800,2,1,1,1,2,1,3
3,10000,80,1,1,1,1,2,3,3
3,10000,1000,1,1,1,1,3,1,8
2,26000,1020,2,1,1,1,2,3,17
2,9000,500,1,1,0,1,2,0,2
2,12000,900,2,1,0,1,2,1,2
2,8500,600,1,1,2,1,1,1,2
2,7000,1100,2,1,2,1,2,3,4
2,12000,1200,1,1,2,2,3,1,1
2,12000,650,1,1,2,1,2,2,2
2,26000,900,2,1,1,1,2,0,4
3,13000,100,1,1,2,1,2,1,2
2,30000,1100,1,1,2,1,2,0,4
2,30000,585,2,1,2,1,2,1,5
2,12000,740,2,1,2,1,2,2,3
1,10000,550,2,1,2,1,1,2,3
2,13000,786,2,1,0,1,2,1,3
2,13000,1100,1,1,2,2,2,2,4
3,40000,1500,2,1,1,0,3,2,4
3,25000,1440,1,1,1,1,3,3,6
1,8000,700,2,1,1,1,1,2,2
1,6000,450,2,1,2,1,1,0,2
3,17000,1200,2,1,1,1,2,1,3
3,17000,1785,2,1,1,2,3,9,12
2,15000,1050,2,1,1,1,2,1,3
2,8500,700,2,1,1,1,1,2,7
2,8500,450,1,1,2,1,1,1,2
2,11000,803,2,1,1,1,2,1,2
3,60000,1800,2,1,1,0,3,9,9
2,18000,985,1,1,2,0,2,1,4
4,70000,2880,2,1,1,0,3,9,19
2,10000,850,2,1,2,0,2,2,2
3,20000,1100,1,1,2,1,2,1,2
2,16000,1100,2,1,1,1,2,0,2
2,10000,1500,2,1,0,1,2,0,2
3,100000,1975,2,1,1,2,3,12,18
1,7000,400,2,1,2,1,1,1,2
2,17000,914,2,1,1,1,2,0,2
2,17000,1000,2,1,1,1,2,2,2
3,39000,1170,2,1,1,1,2,0,3
1,6500,350,2,1,2,1,1,0,1
3,15000,1120,1,1,2,0,2,1,2
2,17000,1100,2,1,2,1,2,0,1
1,6800,500,2,1,2,1,1,0,3
1,8500,200,1,1,1,1,1,1,3
3,65000,1444,2,1,1,0,3,11,14
1,7500,350,2,1,1,1,1,1,3
2,10000,800,2,1,1,1,2,1,3
3,34000,1503,1,1,1,2,2,3,7
3,17000,1200,2,1,2,1,3,0,2
3,23000,900,1,1,2,0,2,2,3
1,17000,625,2,1,1,1,1,4,10
